,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
1268,20220325,000429.SZ,粤高速Ａ,路桥,广东,9.33,13.03,20.91,188.76,31.43,106.39,7.13,0.34,0.81,4.3,1.77,19980220,47.61,2.28,39.51,95.93,63.51,32.16,48258
1269,20220325,002972.SZ,科安达,运输设备,深圳,21.41,0.59,1.76,13.55,11.8,0.56,4.68,2.65,0.6,6.78,2.53,20191227,5.15,2.92,13.09,17.37,63.94,38.44,13139
1270,20220325,002700.SZ,ST浩源,供气供热,新疆,18.33,3.16,4.22,11.19,5.29,3.63,0.25,0.06,0.156,2.08,1.83,20120921,3.88,0.92,41.9,34.62,37.02,17.12,19359
1271,20220325,300184.SZ,力源信息,商贸代理,湖北,19.14,9.94,11.65,49.83,42.23,2.16,24.55,2.11,0.22,2.66,2.15,20110222,-5.6,-0.48,-1.49,69.5,7.51,3.25,73000
1272,20220325,002200.SZ,ST云投,环境保护,云南,216.52,1.84,1.84,26.77,15.97,0.2,7.89,4.29,0.033,0.66,14.49,20071221,-8.94,-4.85,302.55,105.57,26.13,1.74,8262
1273,20220325,002840.SZ,华统股份,食品,浙江,1309.32,4.45,4.56,66.63,12.86,20.82,4.06,0.89,0.11,3.77,4.56,20170110,7.81,1.71,1.67,-95.05,3.47,0.07,15006
1274,20220325,603580.SH,艾艾精工,化工原料,上海,35.87,1.31,1.31,5.66,3.12,0.76,0.76,0.58,0.24,3.51,3.27,20170525,2.3,1.76,34.22,22.11,37.21,15.15,6122
1275,20220325,000667.SZ,美好置业,全国地产,云南,0.0,24.39,24.67,274.55,208.78,26.09,13.85,0.56,-0.233,2.68,0.72,19961205,23.9,0.97,-11.69,-301.02,-1.34,-29.76,160900
1276,20220325,603002.SH,宏昌电子,化工原料,广东,12.99,6.14,9.04,41.86,33.49,7.56,2.6,0.29,0.33,2.22,2.6,20120518,7.87,0.87,95.89,122.8,15.87,9.12,27211
1277,20220325,002732.SZ,燕塘乳业,乳制品,广东,15.84,1.56,1.57,16.46,5.54,7.35,3.19,2.03,1.0,7.5,2.82,20141205,6.14,3.9,25.5,64.24,29.84,10.54,14647
1278,20220325,688256.SH,寒武纪-U,元器件,北京,0.0,2.41,4.01,67.32,61.07,1.8,74.55,18.6,-1.57,14.68,4.34,20200720,-19.2,-4.79,41.19,-103.37,50.75,-283.01,26238
1279,20220325,600805.SH,悦达投资,综合类,江苏,0.0,8.5,8.51,95.36,40.15,9.76,2.82,0.33,-0.61,5.19,0.74,19940103,25.9,3.04,45.32,-34.58,12.15,-18.2,40894
1280,20220325,002154.SZ,报 喜 鸟,服饰,浙江,11.51,11.12,14.59,52.04,30.15,4.6,2.87,0.2,0.3,2.74,1.41,20070816,16.17,1.11,31.53,52.51,65.34,12.35,66653
1281,20220325,605555.SH,德昌股份,家用电器,浙江,20.1,0.5,1.9,23.93,18.88,2.88,0.43,0.23,1.156,11.64,2.66,20211021,5.1,2.68,0.0,0.0,18.1,9.87,14871
1282,20220325,600388.SH,龙净环保,环境保护,福建,11.2,10.69,10.69,268.37,178.57,13.21,4.85,0.45,0.65,6.03,1.61,20001229,43.31,4.05,18.25,21.01,22.66,8.41,82515
1283,20220325,600720.SH,祁连山,水泥,甘肃,7.96,7.76,7.76,115.91,24.59,71.57,13.42,1.73,1.221,10.62,0.92,19960716,53.94,6.95,-1.78,-34.07,27.61,12.35,82182
1284,20220325,601798.SH,蓝科高新,化工机械,甘肃,0.0,3.55,3.55,31.22,20.47,6.6,10.09,2.85,-0.264,4.79,1.63,20110622,2.76,0.78,-34.48,-817.24,8.88,-20.68,14591
1285,20220325,600742.SH,一汽富维,汽车配件,吉林,9.55,6.79,6.79,185.8,113.44,32.72,5.76,0.85,0.78,9.94,0.98,19960826,45.19,6.66,5.49,27.42,9.93,3.63,26483
1286,20220325,002337.SZ,赛象科技,化工机械,天津,51.8,5.88,5.89,16.2,12.79,2.1,4.25,0.72,0.06,1.89,2.08,20100115,0.56,0.1,99.48,158.53,23.19,6.93,55756
1287,20220325,000413.SZ,东旭光电,元器件,河北,0.0,48.64,57.3,626.83,336.19,77.9,218.31,3.81,-0.26,4.57,0.43,19960925,-20.64,-0.36,-14.14,-21.13,9.67,-37.38,310812
1288,20220325,300538.SZ,同益股份,批发业,深圳,68.04,0.8,1.82,14.94,11.68,0.43,1.13,0.62,0.21,3.16,4.99,20160826,2.02,1.11,19.34,52.83,7.84,1.57,10586
1289,20220325,000968.SZ,蓝焰控股,石油开采,山西,24.95,9.68,9.68,108.06,36.35,40.28,9.76,1.01,0.24,4.75,1.67,20000622,22.05,2.28,37.74,0.49,33.37,16.53,40353
1290,20220325,600143.SH,金发科技,塑料,广东,11.05,25.74,25.74,438.48,177.67,116.0,29.03,1.13,0.673,5.84,1.7,20040623,88.09,3.42,12.95,-54.38,17.69,5.85,260372
1291,20220325,300281.SZ,金明精机,专用机械,广东,62.93,3.97,4.19,14.79,7.05,4.83,4.95,1.18,0.095,3.07,1.94,20111229,3.27,0.78,28.71,7.55,17.19,7.57,15459
1292,20220325,600285.SH,羚锐制药,中成药,河南,18.13,5.54,5.67,37.16,21.38,6.95,2.58,0.45,0.58,3.95,3.52,20001018,12.31,2.17,17.36,21.2,75.39,15.91,34572
1293,20220325,600719.SH,大连热电,供气供热,辽宁,0.0,4.05,4.05,27.32,9.72,11.93,1.02,0.25,-0.1,1.73,2.3,19960716,0.18,0.04,-0.76,-33.24,17.62,-9.72,21828
1294,20220325,300162.SZ,雷曼光电,元器件,深圳,46.38,2.64,3.5,14.29,9.82,2.52,6.42,1.84,0.129,1.81,4.4,20110113,-2.12,-0.61,40.59,7137.26,24.04,4.89,23681
1295,20220325,688096.SH,京源环保,环境保护,江苏,34.18,0.74,1.07,10.98,8.17,0.64,4.5,4.2,0.31,7.43,1.88,20200409,1.87,1.74,28.81,-9.55,38.81,12.46,5410
1296,20220325,600653.SH,申华控股,汽车服务,辽宁,372.29,19.46,19.46,39.65,20.67,6.71,3.56,0.18,0.004,0.57,3.51,19901219,-11.53,-0.59,11.54,122.39,8.95,0.14,149491
1297,20220325,000923.SZ,河钢资源,普钢,河北,5.13,6.28,6.53,150.12,68.6,5.45,47.48,7.27,2.05,12.65,1.11,19990714,42.19,6.46,37.25,118.36,74.53,23.11,44782
1298,20220325,002519.SZ,银河电子,通信设备,江苏,0.0,10.12,11.26,34.02,24.51,6.79,17.38,1.54,-0.013,2.56,1.57,20101207,-1.92,-0.17,18.93,-108.79,35.78,-1.28,40501
1299,20220325,605179.SH,一鸣食品,乳制品,浙江,59.38,0.61,4.01,25.88,6.31,8.83,4.61,1.15,0.15,3.14,3.87,20201228,3.21,0.8,23.36,-37.79,32.86,3.65,22394
1300,20220325,300837.SZ,浙矿股份,专用机械,浙江,25.83,0.33,1.0,14.64,9.93,1.79,3.86,3.86,1.18,10.31,3.93,20200605,4.98,4.98,28.3,28.7,43.6,27.77,7993
1301,20220325,002827.SZ,高争民爆,化工原料,西藏,69.93,2.76,2.76,14.99,6.2,6.26,2.78,1.01,0.11,2.71,3.74,20161209,1.15,0.42,38.02,15.2,34.54,4.6,21000
1302,20220325,300641.SZ,正丹股份,化工原料,江苏,27.57,4.9,4.9,21.99,15.12,5.36,4.59,0.94,0.17,2.92,2.08,20170418,4.31,0.88,33.57,220.44,16.48,6.53,23495
1303,20220325,601028.SH,玉龙股份,商贸代理,山东,38.55,7.83,7.83,31.76,31.65,0.03,9.04,1.15,0.396,3.19,6.39,20111107,6.74,0.86,-3.62,225.95,4.87,3.51,13609
1304,20220325,300247.SZ,融捷健康,医疗保健,安徽,81.53,8.03,8.04,10.0,4.75,2.06,13.46,1.67,0.038,1.04,3.94,20110729,-13.47,-1.68,3.33,188.81,24.1,8.23,44761
1305,20220325,300625.SZ,三雄极光,家用电器,广东,17.86,1.38,2.8,34.52,26.79,3.69,12.08,4.32,0.52,8.39,1.47,20170317,7.46,2.66,22.8,-9.62,29.25,7.56,22393
1306,20220325,601019.SH,山东出版,出版业,山东,8.75,20.87,20.87,188.89,134.12,28.28,21.86,1.05,0.53,5.72,1.08,20171122,71.36,3.42,20.63,48.31,37.92,15.92,44951
1307,20220325,000031.SZ,大悦城,全国地产,深圳,11.89,18.91,42.86,2240.99,1699.2,38.85,87.24,2.04,0.26,4.61,0.9,19931008,55.0,1.28,24.29,46.86,31.33,5.05,122417
1308,20220325,002963.SZ,豪尔赛,装修装饰,北京,29.78,0.69,1.5,22.76,20.74,0.15,10.27,6.83,0.36,11.35,1.27,20191028,4.78,3.18,61.9,47.78,31.39,8.01,17762
1309,20220325,603937.SH,丽岛新材,铝,江苏,15.83,2.09,2.09,18.1,14.59,2.11,5.52,2.64,0.49,7.16,1.45,20171102,6.62,3.17,31.71,24.09,14.35,8.07,19264
1310,20220325,600766.SH,*ST园城,黄金,山东,267.42,2.24,2.24,1.73,1.61,0.03,2.37,1.06,0.02,0.26,23.56,19961028,-4.03,-1.8,749.33,325.89,3.87,2.38,20670
1311,20220325,688169.SH,石头科技,家用电器,北京,28.18,0.46,0.67,94.07,63.76,0.89,50.23,75.19,15.21,127.13,4.5,20200221,29.6,44.31,28.43,12.98,49.88,26.55,7793
1312,20220325,688129.SH,东来技术,染料涂料,上海,23.36,0.4,1.2,9.28,8.49,0.52,4.35,3.62,0.53,7.21,2.31,20201023,2.41,2.01,16.59,16.96,44.0,19.58,6212
1313,20220325,600195.SH,中牧股份,农业综合,北京,20.51,10.16,10.16,72.3,29.67,20.92,5.4,0.53,0.457,4.75,2.63,19990107,29.29,2.88,7.01,-4.22,28.29,11.9,47650
1314,20220325,600120.SH,浙江东方,多元金融,浙江,18.52,28.96,28.96,291.18,141.14,5.73,2.25,0.08,0.17,4.83,0.87,19971201,67.82,2.34,26.75,-23.21,4.01,3.71,51996
1315,20220325,603189.SH,网达软件,软件服务,上海,52.45,2.7,2.7,18.73,13.73,0.99,10.56,3.92,0.26,6.26,2.34,20160914,3.12,1.16,12.55,16.69,48.49,21.32,24116
1316,20220325,600139.SH,ST西源,综合类,四川,0.0,6.62,6.62,4.9,0.55,0.0,3.92,0.59,-0.9,-0.67,-3.15,19980225,-15.8,-2.39,-13.78,-3385.11,65.88,-632.46,50222
1317,20220325,002538.SZ,司尔特,农药化肥,安徽,13.9,8.34,8.54,72.99,33.92,16.33,20.76,2.43,0.46,5.82,1.44,20110118,18.1,2.12,0.03,92.44,27.45,11.7,42905
1318,20220325,300371.SZ,汇中股份,电器仪表,河北,20.88,1.1,1.68,10.26,6.13,3.01,1.21,0.72,0.53,5.59,2.63,20140123,5.14,3.07,13.31,10.05,56.9,29.98,8845
1319,20220325,600463.SH,空港股份,园区开发,北京,124.67,3.0,3.0,29.55,19.3,0.87,5.09,1.7,0.051,4.19,2.01,20040318,3.74,1.25,16.97,168.54,13.09,1.88,12301
1320,20220325,000929.SZ,兰州黄河,啤酒,甘肃,29.79,1.86,1.86,13.85,10.59,1.8,1.93,1.04,0.213,3.72,2.27,19990623,2.88,1.55,6.66,295.73,23.54,14.89,31926
1321,20220325,002962.SZ,五方光电,元器件,湖北,32.69,1.65,2.94,20.76,14.12,5.07,9.79,3.33,0.25,6.01,1.77,20190917,4.73,1.61,19.36,-33.69,25.51,14.45,26365
1322,20220325,002498.SZ,汉缆股份,电气设备,山东,15.19,33.27,33.27,88.62,67.43,4.05,1.9,0.06,0.21,1.91,2.23,20101109,22.92,0.69,25.03,40.14,25.18,11.37,130595
1323,20220325,300373.SZ,扬杰科技,半导体,江苏,50.8,5.11,5.12,69.43,38.75,12.28,25.04,4.89,1.11,9.91,7.53,20140123,17.45,3.41,75.76,115.17,34.61,17.42,44000
1324,20220325,300284.SZ,苏交科,建筑工程,江苏,23.34,6.44,12.63,154.27,123.68,6.15,30.53,2.42,0.27,5.97,1.07,20120110,30.24,2.39,-11.33,24.5,34.3,8.31,31224
1325,20220325,002871.SZ,伟隆股份,机械基件,山东,31.39,0.86,1.69,8.3,5.16,2.44,1.95,1.15,0.27,3.7,2.89,20170511,2.43,1.44,17.54,-6.34,32.03,14.87,9578
1326,20220325,603178.SH,圣龙股份,汽车配件,浙江,23.62,2.01,2.36,18.82,7.6,7.33,3.19,1.35,0.4,5.06,2.12,20170328,1.75,0.74,23.43,109.32,14.92,7.76,12255
1327,20220325,300023.SZ,*ST宝德,专用机械,陕西,32.57,2.58,3.16,6.52,6.37,0.03,9.68,3.06,0.148,1.69,3.82,20091030,-7.59,-2.4,15.22,8946.07,45.91,133.06,9667
1328,20220325,688526.SH,科前生物,农业综合,湖北,23.36,1.2,4.65,36.42,26.18,5.1,11.06,2.38,0.83,6.78,3.81,20200922,12.19,2.62,28.37,20.69,79.15,49.75,11076
1329,20220325,000430.SZ,张家界,旅游景点,湖南,0.0,3.32,4.05,29.13,1.88,9.64,8.52,2.11,-0.14,3.59,1.8,19960829,1.29,0.32,62.39,2.35,2.47,-34.48,25767
1330,20220325,600643.SH,爱建集团,多元金融,上海,6.83,16.19,16.22,273.89,120.89,50.3,40.45,2.49,0.71,7.64,0.85,19930426,57.85,3.57,29.31,12.76,26.71,71.7,59392
1331,20220325,603779.SH,威龙股份,红黄酒,山东,542.14,3.33,3.33,18.32,8.2,6.35,5.75,1.73,0.01,3.33,1.95,20160516,1.8,0.54,26.24,101.82,49.86,0.9,17944
1332,20220325,300050.SZ,世纪鼎利,软件服务,广东,0.0,4.98,5.6,29.87,11.72,2.43,17.69,3.16,-0.14,4.21,1.03,20100120,0.19,0.03,-13.48,-507.3,28.52,-19.45,26600
1333,20220325,000785.SZ,居然之家,百货,湖北,12.39,27.51,65.29,560.19,100.76,26.43,83.39,1.28,0.26,2.86,1.52,19970711,36.65,0.56,56.41,87.9,46.94,17.59,32487
1334,20220325,300886.SZ,华业香料,化工原料,安徽,77.36,0.49,0.75,5.64,3.43,1.52,2.27,3.04,0.254,7.04,3.73,20200916,1.92,2.58,8.78,-48.78,23.75,10.99,8293
1335,20220325,603000.SH,人民网,互联网,北京,114.67,11.06,11.06,50.54,35.17,2.95,8.09,0.73,0.07,2.97,3.69,20120427,11.55,1.04,10.38,-17.2,48.6,6.16,88227
1336,20220325,603015.SH,弘讯科技,电气设备,浙江,25.02,4.04,4.04,21.79,13.42,2.21,4.54,1.12,0.2,3.25,2.03,20150303,3.65,0.9,41.27,70.94,34.2,10.86,23893
1337,20220325,688285.SH,高铁电气,运输设备,陕西,23.56,0.72,3.76,30.51,24.19,1.09,6.22,1.65,0.47,3.93,2.25,20211020,4.42,1.18,4.46,-11.1,22.06,9.98,12596
1338,20220325,601512.SH,中新集团,园区开发,江苏,8.94,7.97,14.99,278.05,150.43,15.31,12.34,0.82,0.74,7.85,1.13,20191220,84.76,5.66,3.92,16.29,61.1,42.81,25858
1339,20220325,002526.SZ,山东矿机,工程机械,山东,23.35,17.61,17.83,38.11,26.77,4.34,3.91,0.22,0.072,1.6,1.4,20101217,6.17,0.35,4.84,-32.57,24.05,7.62,81519
1340,20220325,300689.SZ,澄天伟业,元器件,深圳,122.66,0.97,1.16,7.41,3.75,1.94,1.93,1.67,0.11,5.47,3.3,20170809,3.11,2.69,11.75,-52.6,19.19,4.24,10257
1341,20220325,603586.SH,金麒麟,汽车配件,山东,0.0,2.02,2.03,26.22,15.21,7.28,12.05,5.92,-0.21,9.83,1.15,20170406,6.0,2.95,2.15,-135.7,16.82,-4.07,14789
1342,20220325,002361.SZ,神剑股份,化工原料,安徽,33.82,6.69,9.79,39.73,23.36,8.57,3.98,0.41,0.12,2.15,2.11,20100303,5.95,0.61,50.47,80.02,17.98,5.36,42101
1343,20220325,002045.SZ,国光电器,元器件,广东,26.72,4.68,4.68,46.9,30.97,7.41,8.29,1.77,0.26,4.44,2.04,20050523,7.93,1.69,13.94,-19.31,12.49,3.59,34872
1344,20220325,688206.SH,概伦电子,半导体,上海,586.41,0.36,4.34,11.58,8.44,0.72,5.92,1.36,0.035,4.87,5.6,20211228,-0.01,0.0,0.0,0.0,92.84,12.12,29604
1345,20220325,603099.SH,长白山,旅游景点,吉林,0.0,2.67,2.67,11.37,2.37,6.33,2.86,1.07,-0.1,3.72,2.45,20140822,3.56,1.34,60.72,32.72,5.34,-16.87,16594
1346,20220325,605158.SH,华达新材,钢加工,浙江,13.38,1.44,5.11,34.09,28.94,4.42,6.52,1.27,0.38,4.03,1.7,20200805,8.16,1.59,43.88,-3.19,7.73,3.1,24445
1347,20220325,601375.SH,中原证券,证券,河南,31.96,34.48,46.43,548.16,0.0,1.84,63.23,1.36,0.11,2.93,1.56,20170103,5.19,0.11,57.3,472.61,18.89,14.3,150386
1348,20220325,600226.SH,ST瀚叶,互联网,浙江,11.99,31.29,31.29,30.7,9.87,4.08,3.44,0.11,0.14,0.88,2.59,19991116,-5.5,-0.18,4.55,132.37,17.98,91.34,40289
1349,20220325,600791.SH,京能置业,全国地产,北京,0.0,4.52,4.53,202.28,194.77,0.14,1.77,0.39,-0.06,3.38,1.36,19970130,7.39,1.63,612.23,59.21,33.68,-2.59,20497
1350,20220325,603838.SH,四通股份,陶瓷,广东,36.73,2.85,3.2,12.26,7.62,3.07,4.14,1.29,0.14,3.43,2.01,20150701,3.25,1.01,87.4,1119.49,22.25,14.38,14813
1351,20220325,300224.SZ,正海磁材,元器件,山东,46.11,8.12,8.2,49.07,34.55,6.44,12.34,1.5,0.22,3.26,4.22,20110531,5.15,0.63,78.63,88.76,19.87,7.65,42329
1352,20220325,000758.SZ,中色股份,铅锌,北京,45.28,19.69,19.69,191.16,88.31,19.99,9.42,0.48,0.076,2.39,1.92,19970416,18.89,0.96,1.79,208.41,16.05,3.07,123922
1353,20220325,603366.SH,日出东方,家用电器,江苏,46.3,8.0,8.23,58.11,19.91,10.61,19.13,2.32,0.08,4.23,1.09,20120521,4.98,0.61,20.99,-14.62,30.44,2.15,38025
1354,20220325,002672.SZ,东江环保,环境保护,深圳,28.02,6.79,8.79,115.64,27.49,41.88,4.63,0.53,0.18,5.24,1.32,20120426,29.99,3.41,14.76,-29.21,28.44,6.15,39512
1355,20220325,002650.SZ,加加食品,食品,湖南,2140.11,11.52,11.52,30.44,8.66,14.81,2.06,0.18,0.002,2.36,1.95,20120106,9.49,0.82,-24.23,-98.67,21.55,0.16,53853
1356,20220325,300130.SZ,新国都,IT设备,深圳,32.57,3.55,4.89,37.3,26.03,1.02,10.78,2.2,0.32,5.06,2.73,20101019,8.82,1.8,40.37,-7.13,22.1,6.05,27354
1357,20220325,002746.SZ,仙坛股份,食品,山东,47.95,7.1,8.61,55.46,38.64,10.28,15.38,1.79,0.14,5.16,1.79,20150216,18.42,2.14,-0.41,-62.09,3.46,5.25,35088
1358,20220325,300053.SZ,欧比特,半导体,广东,112.09,6.33,7.02,38.7,17.75,4.73,20.33,2.9,0.062,4.38,2.12,20100211,3.38,0.48,-5.1,-11.57,35.56,8.41,49228
1359,20220325,300665.SZ,飞鹿股份,染料涂料,湖南,120.65,1.33,1.73,15.5,8.33,1.63,1.4,0.81,0.06,2.94,3.16,20170613,1.93,1.11,14.99,-35.49,23.28,2.5,9832
1360,20220325,001296.SZ,长江材料,其他建材,重庆,27.0,0.21,0.82,13.0,7.83,3.56,1.53,1.86,0.978,18.42,1.91,20211224,8.14,9.91,0.0,0.0,33.76,11.72,49530
1361,20220325,002258.SZ,利尔化学,农药化肥,四川,13.87,5.24,5.27,102.32,46.79,37.4,8.52,1.62,2.04,9.09,3.11,20080708,31.37,5.95,30.7,75.17,32.0,16.51,20880
1362,20220325,603038.SH,华立股份,装修装饰,广东,45.19,2.07,2.07,19.25,9.25,3.11,4.49,2.17,0.17,6.46,1.46,20170116,6.33,3.06,46.54,240.43,11.06,3.83,9875
1363,20220325,603421.SH,鼎信通讯,通信设备,山东,0.0,6.52,6.52,44.12,28.82,11.4,9.95,1.53,-0.07,4.69,1.51,20161011,11.78,1.81,11.3,-138.26,40.55,-3.33,21287
1364,20220325,300011.SZ,鼎汉技术,运输设备,北京,0.0,5.01,5.59,32.93,21.38,4.51,11.56,2.07,-0.053,2.66,2.68,20091030,-3.27,-0.58,1.72,-151.45,34.17,-3.38,46089
1365,20220325,002391.SZ,长青股份,农药化肥,江苏,14.91,4.62,6.54,67.15,31.78,20.75,21.47,3.28,0.36,6.83,1.05,20100416,14.87,2.27,12.81,9.08,20.09,9.07,29623
1366,20220325,688505.SH,复旦张江,化学制药,上海,78.88,2.64,10.43,25.43,17.39,2.22,12.24,1.17,0.11,2.1,5.7,20200619,7.22,0.69,40.69,39.8,92.97,16.99,21993
1367,20220325,600198.SH,*ST大唐,通信设备,北京,0.0,8.8,13.14,29.62,12.85,3.79,44.29,3.37,-0.13,-1.61,-4.46,19981021,-68.16,-5.19,-36.44,56.05,45.02,-23.43,77348
1368,20220325,600365.SH,ST通葡,红黄酒,吉林,0.0,4.0,4.0,7.13,3.59,2.01,3.15,0.79,-0.05,0.86,5.62,20010115,-3.8,-0.95,9.62,-1.1,17.53,-4.1,24853
1369,20220325,002886.SZ,沃特股份,塑料,深圳,73.17,1.72,2.27,20.01,11.82,4.26,5.37,2.37,0.222,5.08,4.26,20170627,3.59,1.58,48.01,6.43,15.92,4.5,12257
1370,20220325,301057.SZ,汇隆新材,化纤,浙江,27.74,0.27,1.09,6.73,3.86,1.89,2.27,2.08,0.69,5.5,3.5,20210909,2.27,2.08,0.0,0.0,23.48,12.8,21502
1371,20220325,300388.SZ,节能国祯,环境保护,安徽,13.87,6.97,6.99,145.99,43.19,2.69,16.72,2.39,0.39,5.28,1.37,20140801,13.64,1.95,16.88,0.65,27.09,9.22,25692
1372,20220325,002815.SZ,崇达技术,元器件,深圳,17.35,4.3,8.76,85.16,40.01,30.82,11.86,1.35,0.52,4.91,2.46,20161012,20.49,2.34,36.09,22.07,26.04,10.22,46193
1373,20220325,002322.SZ,理工能科,软件服务,浙江,15.3,3.64,3.84,34.38,10.98,4.55,18.39,4.78,0.49,7.87,1.23,20091218,8.85,2.3,7.07,-10.1,63.49,27.55,20333
1374,20220325,600255.SH,鑫科材料,小金属,安徽,74.3,17.7,18.0,33.65,19.43,8.2,12.76,0.71,0.03,0.7,3.47,20001122,-18.3,-1.02,45.1,-3.8,12.3,1.81,157366
1375,20220325,600064.SH,南京高科,园区开发,江苏,4.61,12.36,12.36,329.28,168.9,2.02,1.23,0.1,1.583,11.86,0.82,19970506,118.6,9.6,73.97,7.97,21.69,46.71,47391
1376,20220325,603931.SH,格林达,化工原料,浙江,28.26,0.83,1.43,13.34,9.96,1.76,6.72,4.72,0.71,8.27,3.24,20200819,2.89,2.03,25.88,24.36,26.97,19.02,12889
1377,20220325,002343.SZ,慈文传媒,影视音像,浙江,215.47,4.74,4.75,20.96,20.1,0.26,8.52,1.79,0.02,2.37,2.06,20100126,-3.59,-0.76,18.25,144.31,16.07,2.03,23246
1378,20220325,002739.SZ,万达电影,影视音像,北京,70.65,21.51,22.31,292.81,93.78,24.28,108.39,4.86,0.13,4.16,2.95,20150122,-42.57,-1.91,188.5,114.42,31.52,3.13,145297
1379,20220325,300248.SZ,新开普,软件服务,河南,138.67,4.05,4.81,22.71,13.72,1.35,5.53,1.15,0.07,3.66,3.4,20110729,7.08,1.47,8.19,-52.49,58.08,5.99,53809
1380,20220325,601890.SH,亚星锚链,船舶,江苏,55.15,9.59,9.59,40.48,31.26,5.64,13.85,1.44,0.102,3.25,2.3,20101228,6.87,0.72,20.24,44.33,22.41,9.65,107248
1381,20220325,300425.SZ,中建环能,环境保护,四川,24.8,6.71,6.76,34.94,16.82,2.81,4.87,0.72,0.152,2.96,1.7,20150216,6.76,1.0,25.25,27.22,40.61,13.72,21605
1382,20220325,003015.SZ,日久光电,元器件,江苏,31.1,1.96,2.81,14.11,7.56,4.3,5.27,1.88,0.24,4.1,2.46,20201021,3.08,1.1,-9.17,-11.42,37.98,18.89,27564
1383,20220325,300260.SZ,新莱应材,机械基件,江苏,71.16,1.51,2.27,26.73,17.52,5.74,5.58,2.46,0.532,5.38,9.38,20110906,4.06,1.79,50.83,92.44,25.01,8.16,12934
1384,20220325,688683.SH,莱尔科技,化工原料,广东,47.52,0.32,1.49,9.36,6.55,0.45,4.34,2.92,0.4,5.64,4.04,20210412,2.28,1.54,0.0,0.0,33.58,15.8,4958
1385,20220325,002517.SZ,恺英网络,互联网,福建,16.32,16.44,21.53,41.66,24.23,0.16,7.51,0.35,0.24,1.54,3.29,20101207,10.88,0.51,47.17,204.74,74.52,30.4,55763
1386,20220325,603708.SH,家家悦,超市连锁,山东,30.16,6.08,6.08,143.39,48.54,30.43,11.35,1.87,0.32,4.22,3.01,20161213,8.45,1.39,-4.07,-50.61,23.82,1.45,30146
1387,20220325,300812.SZ,易天股份,专用机械,深圳,29.39,0.61,1.4,14.27,11.95,1.52,3.74,2.68,0.46,5.88,3.03,20200109,2.78,1.99,10.39,18.73,47.96,20.39,12533
1388,20220325,002863.SZ,今飞凯达,汽车配件,浙江,31.24,4.99,4.99,54.35,23.91,17.62,8.08,1.62,0.12,3.79,1.35,20170418,5.51,1.11,25.74,10.08,14.69,2.28,30607
1389,20220325,300652.SZ,雷迪克,汽车配件,浙江,23.06,0.84,0.94,13.73,9.95,2.13,4.69,4.99,0.67,10.13,2.02,20170516,3.46,3.67,33.93,55.02,30.78,15.09,8215
1390,20220325,603506.SH,南都物业,房产服务,浙江,16.08,1.88,1.88,21.08,14.17,0.4,2.59,1.38,0.72,4.9,3.15,20180201,4.22,2.25,15.04,28.54,24.26,11.54,6232
1391,20220325,600231.SH,凌钢股份,普钢,辽宁,8.01,28.52,28.52,176.08,81.22,70.95,6.01,0.21,0.32,3.24,0.8,20000511,46.65,1.64,28.85,64.61,7.31,3.51,54616
1392,20220325,603390.SH,通达电气,汽车配件,广东,190.48,1.29,3.52,20.7,12.27,4.68,9.13,2.6,0.03,4.81,1.62,20191125,3.76,1.07,-12.48,-54.96,28.66,3.24,22478
1393,20220325,300325.SZ,*ST德威,塑料,江苏,0.0,9.97,10.06,26.83,15.46,5.69,0.0,0.0,-0.117,-0.08,-34.53,20120601,-11.35,-1.13,6.75,-82.89,14.8,-15.65,38536
1394,20220325,603111.SH,康尼机电,运输设备,江苏,11.8,8.36,9.93,56.66,50.44,4.5,33.71,3.39,0.33,3.32,1.57,20140801,-11.73,-1.18,2.27,-15.75,36.26,12.79,28136
1395,20220325,000637.SZ,茂化实华,石油加工,广东,57.75,3.68,5.2,26.85,12.43,8.73,0.09,0.02,0.06,1.83,2.86,19961114,1.87,0.36,17.2,97.12,4.66,0.95,32250
1396,20220325,300522.SZ,世名科技,染料涂料,江苏,27.14,1.82,2.7,9.23,4.24,1.34,0.96,0.35,0.37,2.94,4.44,20160705,4.07,1.51,67.48,34.1,38.59,19.18,10770
1397,20220325,300173.SZ,福能东方,轻工机械,广东,151.39,6.82,7.35,48.54,38.32,1.48,14.99,2.04,0.026,2.09,2.51,20110201,-7.18,-0.98,112.66,116.06,25.25,1.83,36645
1398,20220325,301011.SZ,华立科技,文教休闲,广东,59.98,0.2,0.87,11.59,6.51,2.8,4.01,4.62,0.65,8.29,5.06,20210617,2.17,2.5,0.0,0.0,29.26,11.64,13557
1399,20220325,300526.SZ,中潜股份,专用机械,广东,0.0,2.04,2.04,6.45,2.52,1.78,0.66,0.32,-0.259,1.57,8.38,20160802,0.21,0.1,-87.36,38.64,32.38,-284.71,28398
1400,20220325,603329.SH,上海雅仕,仓储物流,上海,14.68,1.55,1.59,20.17,9.7,7.25,5.82,3.67,0.71,6.3,2.09,20171229,2.34,1.48,35.61,78.74,12.54,6.34,11619
